taxon	total number of records	% total geocoded	Alameda	Alpine	Amador	Butte	Calaveras	Colusa	Contra Costa	Del Norte	El Dorado	Fresno	Glenn	Humboldt	Imperial	Inyo	Kern	Kings	Lake	Lassen	Los Angeles	Madera	Marin	Mariposa	Mendocino	Merced	Modoc	Mono	Monterey	Napa	Nevada	Orange	Placer	Plumas	Plumas or Sierra	Riverside	Sacramento	San Benito	San Bernardino	San Diego	San Francisco	San Joaquin	San Luis Obispo	San Mateo	Santa Barbara	Santa Clara	Santa Clara/Santa Cruz county line	Santa Cruz	Shasta	Sierra	Siskiyou	Solano	Sonoma	Stanislaus	Sutter	Tehama	Trinity	Tulare	Tuolumne	Unknown	Ventura	Yolo	Yuba	county	unknown
Notholithocarpus	949	0.89	0.0	0.0	0.0	0.93	0.0	0.0	0.0	1.0	0.88	1.0	0.0	0.93	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.71	0.87	0.0	0.0	0.0	0.86	1.0	1.0	0.0	0.88	0.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.63	0.78	0.98	0.88	0.0	0.91	0.83	1.0	0.93	0.0	0.72	0.0	0.0	1.0	0.88	0.0	0.75	0.14	0.89	0.0	1.0	0.0	0.0
Fendlerella	63	0.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hemitomes	62	0.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Digitaria	41	0.95	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Puccinellia	326	0.87	0.64	0.0	1.0	1.0	0.0	1.0	0.5	0.0	0.0	1.0	1.0	1.0	0.0	0.67	1.0	1.0	0.5	0.83	1.0	1.0	0.5	0.0	0.0	0.67	0.83	0.8	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.46	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.5	0.67	1.0	0.33	0.0	0.93	0.0	0.0	0.0
Cicuta	234	0.56	0.5	0.9	0.0	1.0	0.0	1.0	0.0	0.5	0.6	0.0	0.0	0.18	0.0	0.5	0.4	0.0	1.0	1.0	0.0	1.0	0.73	1.0	0.67	0.0	0.67	0.54	0.33	0.0	0.7	0.0	1.0	0.59	0.0	1.0	0.0	0.0	0.6	1.0	0.0	0.0	0.83	0.0	1.0	0.0	0.0	0.0	0.5	0.0	0.72	1.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Lappula	165	0.9	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.84	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.87	0.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Sibbaldia	268	0.63	0.0	0.23	0.0	1.0	0.0	0.0	0.0	0.0	0.67	0.85	0.0	0.0	0.0	0.85	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.13	0.0	0.0	0.57	0.63	0.0	0.0	0.5	0.0	0.67	1.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	1.0	0.38	0.0	0.0	0.0	0.0	0.0	0.17	0.64	0.68	0.0	0.0	0.0	0.0	0.0	0.0
Streptanthus	4446	0.76	0.67	0.91	0.43	0.92	0.71	0.71	0.91	0.92	0.91	0.73	0.91	0.95	0.67	0.65	0.94	0.0	0.77	0.25	0.75	0.6	0.82	0.64	0.73	0.67	0.21	0.86	0.72	0.67	0.71	0.0	0.91	0.94	0.0	0.98	0.0	0.39	0.99	0.82	0.0	1.0	0.62	0.0	0.5	0.68	0.0	0.0	0.79	0.77	0.79	1.0	0.89	0.44	0.0	0.92	0.64	0.69	0.66	0.09	1.0	0.0	0.88	0.0	0.1
Ceanothus	19275	0.86	0.91	1.0	0.79	0.98	0.85	0.98	0.82	0.94	0.96	0.72	1.0	0.96	0.86	0.94	0.98	0.0	0.92	0.93	0.97	0.61	0.94	0.64	0.92	0.33	0.82	0.92	0.89	0.98	0.96	0.99	0.97	0.88	0.0	0.96	1.0	0.97	0.97	0.82	0.98	1.0	0.52	0.88	0.85	0.85	0.0	0.91	0.79	0.96	0.92	0.95	0.87	0.73	1.0	0.98	0.91	0.66	0.75	0.03	0.74	0.86	0.96	0.0	0.13
Hesperocyparis	3067	0.78	0.93	0.0	0.2	1.0	0.0	0.88	0.67	0.33	1.0	0.5	1.0	1.0	0.0	0.0	0.9	0.0	0.8	1.0	0.83	0.0	0.85	0.5	0.8	0.0	0.6	0.0	0.94	0.92	0.88	0.95	0.0	0.71	0.0	0.92	0.0	0.0	1.0	0.71	0.76	0.0	0.36	0.65	0.75	0.8	0.0	0.84	0.63	0.0	0.87	1.0	0.81	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.75	0.81	0.0	0.0
Stylocline	1348	0.75	0.0	0.0	0.5	0.0	1.0	0.0	0.33	0.0	0.0	0.7	0.0	0.0	0.83	0.38	0.6	0.0	0.33	0.0	0.62	0.57	0.0	1.0	0.0	0.0	0.0	0.5	0.26	0.0	0.0	0.87	0.0	0.0	0.0	0.97	0.0	0.33	0.83	0.92	0.0	0.0	0.6	0.0	0.77	0.67	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.71	0.0	0.0	0.69	0.0	0.0	0.0	0.0
Arctomecon	33	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Antirrhinum	2729	0.75	1.0	0.0	0.0	0.89	0.86	0.82	1.0	0.0	1.0	0.62	0.91	0.0	0.83	0.53	0.92	0.0	0.86	0.0	0.7	0.75	0.75	0.52	0.8	1.0	0.0	0.8	0.45	0.88	0.67	0.83	0.67	1.0	0.0	0.97	0.0	0.67	0.82	0.88	0.0	0.0	0.5	0.0	0.6	0.75	0.0	0.88	0.55	0.0	0.5	1.0	0.85	0.0	0.0	0.98	0.5	0.5	0.67	0.0	0.67	0.5	0.0	0.0	0.11
Aristocapsa	33	0.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mohavea	699	0.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.91	0.54	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.98	0.0	0.0	0.88	0.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cucurbita	617	0.82	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.43	0.0	0.0	0.94	0.15	0.7	1.0	0.0	0.0	0.67	0.8	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.76	0.0	0.0	0.0	0.95	0.0	0.0	0.9	0.9	0.0	1.0	0.47	0.0	0.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.57	0.0	0.33	0.87	0.0	0.0	0.0	0.0
Thelypodium	513	0.6	0.0	0.6	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46	0.0	0.0	0.0	0.68	1.0	0.0	0.0	1.0	0.0	0.0	0.88	0.49	0.0	1.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.31	0.64	0.0	0.0	0.0	0.0	0.0	0.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25
Agastache	633	0.61	0.0	0.56	0.0	0.0	0.5	1.0	0.0	0.0	0.63	0.62	1.0	0.61	0.0	0.0	0.8	0.0	0.93	0.8	0.0	0.69	0.0	0.46	0.38	0.0	0.64	0.74	0.75	0.33	0.76	0.0	0.64	0.67	0.0	0.0	0.0	0.0	0.88	0.0	0.0	0.0	0.76	0.0	1.0	0.0	0.0	0.0	0.63	0.8	0.4	0.0	0.43	0.0	0.0	0.5	0.42	0.54	0.64	0.14	0.0	0.0	0.0	0.0	0.0
Verbesina	26	0.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eremogone	1775	0.71	0.0	0.56	0.8	0.92	1.0	1.0	0.0	0.71	0.58	0.63	0.8	0.83	0.0	0.6	0.67	0.0	0.5	0.8	0.72	0.75	0.0	0.44	0.25	0.0	0.67	0.68	0.0	0.0	0.53	0.0	0.81	0.79	0.0	1.0	0.0	0.0	0.93	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.67	0.63	0.38	0.0	0.0	0.0	0.0	0.6	0.58	0.68	0.73	0.09	0.0	0.0	0.0	0.0	0.0
Poa	5094	0.88	0.96	1.0	0.79	0.99	0.83	1.0	0.73	0.99	0.97	0.82	1.0	0.97	1.0	0.9	0.98	1.0	0.9	0.93	0.98	0.63	0.93	0.7	0.91	1.0	0.76	0.92	0.94	0.95	0.97	1.0	0.96	0.94	0.0	0.97	1.0	0.69	0.99	0.8	0.88	1.0	0.53	0.85	0.76	0.77	0.0	0.94	0.91	1.0	0.93	0.88	0.75	0.0	0.8	0.94	0.98	0.77	0.82	0.16	0.88	1.0	0.0	0.0	0.05
Phleum	667	0.9	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.89	1.0	1.0	0.0	0.97	0.0	0.0	0.75	1.0	0.0	0.9	0.86	0.72	0.89	0.0	0.95	0.94	0.0	0.0	0.86	0.0	1.0	0.9	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.83	1.0	0.9	0.0	1.0	0.0	0.0	1.0	1.0	0.78	0.88	0.11	0.0	0.0	0.0	0.0	0.0
Tetrapteron	430	0.73	0.6	0.0	0.0	0.75	0.0	0.6	0.88	0.0	0.0	0.3	1.0	0.0	0.0	0.67	0.9	0.0	0.78	1.0	0.8	0.0	0.0	0.0	0.75	1.0	0.0	0.0	0.33	0.33	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.6	0.88	0.5	0.0	1.0	0.45	0.0	0.71	0.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.4	0.8	0.82	0.0	0.88	0.0	0.0	1.0	0.5	0.0	0.0	0.0
Dalea	857	0.87	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.46	0.0	0.0	0.0	0.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97	0.0	0.0	0.93	0.84	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0
Ammoselinum	3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Carex	31482	0.63	0.45	0.44	0.72	0.85	0.54	0.83	0.52	0.45	0.56	0.66	0.89	0.47	0.0	0.75	0.65	0.0	0.78	0.78	0.64	0.67	0.51	0.63	0.41	0.54	0.66	0.71	0.41	0.44	0.46	0.73	0.86	0.75	0.0	0.97	0.73	0.66	0.92	0.9	0.57	0.5	0.52	0.48	0.74	0.25	0.0	0.87	0.51	0.55	0.46	0.69	0.56	0.5	0.52	0.6	0.49	0.59	0.65	0.06	0.77	0.48	0.78	0.0	0.22
Echinocactus	55	0.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.87	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.84	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruppia	360	0.59	0.75	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.2	0.89	0.53	0.67	0.0	0.69	0.0	0.32	0.0	0.77	0.0	0.0	1.0	0.0	1.0	0.63	0.5	0.0	0.78	0.0	0.0	0.0	1.0	0.0	0.0	0.58	0.5	0.0	0.0	0.28	0.83	0.58	0.0	0.0	1.0	0.0	0.0	0.0	0.8	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.77	0.0	0.0	0.0	0.0
Paeonia	1236	0.63	0.0	0.47	0.0	1.0	0.0	1.0	0.0	0.0	0.28	0.0	0.0	0.25	0.0	0.0	0.0	0.0	1.0	0.57	0.63	0.0	0.0	0.0	0.36	0.0	0.45	0.73	0.1	0.0	0.33	0.77	0.62	0.56	0.0	0.93	0.0	1.0	0.72	0.83	0.0	0.0	0.52	0.0	0.48	1.0	0.0	0.0	0.29	0.31	0.36	0.0	0.0	0.0	0.0	1.0	0.56	0.0	1.0	0.0	0.57	0.0	0.0	0.0	0.0
Spermolepis	2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hecastocleis	100	0.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.72	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pectis	275	0.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97	0.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.95	0.0	0.5	0.95	0.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0
Portulaca	71	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.88	0.0	0.0	0.98	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
Trichostema	3193	0.78	0.29	0.4	1.0	0.88	0.47	0.78	0.63	0.0	0.76	0.64	0.57	0.23	1.0	0.0	0.94	1.0	0.82	0.81	0.89	0.78	1.0	0.55	0.51	0.47	0.84	0.42	0.69	0.71	0.63	0.91	0.81	0.74	0.0	0.95	0.69	0.82	0.96	0.87	0.0	0.8	0.48	1.0	0.66	0.58	0.0	0.94	0.73	0.38	0.48	0.5	0.64	0.75	0.75	0.81	0.56	0.7	0.65	0.1	0.82	0.88	1.0	0.0	0.03
Sorbus	556	0.88	1.0	0.83	1.0	1.0	0.33	0.0	0.0	1.0	0.94	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.5	0.0	0.94	0.0	0.67	1.0	0.0	1.0	1.0	0.0	0.0	0.96	0.0	1.0	0.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.95	0.0	0.0	0.0	0.0	1.0	0.96	0.66	0.81	0.09	0.0	0.0	0.0	0.0	0.0
Tricardia	154	0.88	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.84	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Myriophyllum	343	0.59	1.0	0.0	0.0	0.5	0.0	1.0	0.5	0.0	0.43	0.08	1.0	0.26	0.0	0.57	0.0	0.0	0.94	0.62	1.0	0.67	0.55	0.0	0.33	0.0	0.67	0.75	0.0	1.0	1.0	0.0	0.67	0.76	0.0	1.0	0.0	0.0	0.9	0.82	0.29	0.0	1.0	0.43	0.6	1.0	0.0	1.0	0.56	0.5	0.67	0.0	0.18	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.33	0.0	0.0	0.0
Sagina	275	0.71	0.0	0.88	1.0	1.0	0.67	0.0	0.0	0.5	0.67	1.0	0.67	0.33	0.0	0.56	0.71	0.0	1.0	0.5	0.33	1.0	1.0	0.25	1.0	0.0	0.73	0.58	0.33	0.0	0.67	1.0	1.0	0.75	0.0	1.0	0.0	0.0	0.91	0.4	0.0	0.0	1.0	0.0	0.75	0.0	0.0	0.67	1.0	1.0	0.29	0.0	1.0	0.0	0.0	0.88	1.0	0.78	0.78	0.0	0.0	0.0	1.0	0.0	0.0
Nasturtium	1336	0.68	0.29	0.6	0.5	0.78	0.4	1.0	0.75	0.2	0.67	0.5	0.8	0.24	0.0	0.78	0.53	0.0	0.78	0.93	0.62	0.3	0.31	0.86	0.34	1.0	1.0	0.71	0.63	0.33	0.67	0.62	0.83	0.67	0.0	0.98	1.0	0.0	0.82	0.95	0.17	1.0	0.7	0.16	0.57	0.42	0.0	1.0	0.33	0.0	0.53	0.67	0.5	1.0	0.4	0.67	0.33	0.41	0.0	0.0	0.84	0.0	0.0	0.0	0.75
Wolffia	79	0.56	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81	0.0	0.13	0.71	0.0	0.0	0.0	0.0	0.0	0.2	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Tsuga	377	0.84	0.0	1.0	0.8	0.0	0.0	0.0	0.0	0.9	0.96	0.57	0.0	0.96	0.0	0.25	0.0	0.0	0.0	1.0	0.0	0.71	0.0	0.93	0.95	0.0	0.0	0.91	0.0	0.0	0.92	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44	0.75	0.96	0.0	0.67	0.0	0.0	1.0	0.89	0.0	0.73	0.25	0.0	0.0	0.0	0.0	0.11
Carlquistia	74	0.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.87	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Maurandella	22	0.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Arceuthobium	1595	0.55	0.0	0.54	0.2	0.66	0.3	0.78	0.47	0.67	0.49	0.29	0.67	0.21	0.0	0.65	0.42	0.0	0.66	0.71	0.54	0.54	0.17	0.29	0.61	0.0	0.5	0.55	0.5	0.33	0.29	0.0	0.48	0.56	0.0	0.94	0.0	0.23	0.75	0.5	0.0	0.0	0.67	0.0	0.57	0.57	0.0	0.4	0.47	0.33	0.58	0.0	0.67	0.0	0.0	0.43	0.41	0.3	0.53	0.82	0.77	1.0	0.0	0.0	0.0
Leersia	226	0.85	1.0	0.0	1.0	1.0	0.0	1.0	0.63	0.0	0.8	1.0	0.86	1.0	0.0	0.5	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.89	0.0	0.0	0.0	0.0	1.0	1.0	0.5	1.0	1.0	0.0	0.77	0.95	0.0	0.67	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.69	0.7	0.87	0.0	1.0	1.0	1.0	0.67	0.0	0.0	0.0	0.77	1.0	0.0	0.0
Johanneshowellia	4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sequoia	722	0.73	0.56	0.0	0.0	1.0	0.0	0.0	0.67	0.83	0.0	0.0	0.0	0.89	0.0	0.0	0.0	0.0	0.0	0.0	0.89	0.0	0.87	0.0	0.83	0.0	0.0	0.0	0.73	1.0	0.0	0.5	0.0	0.0	0.0	1.0	1.0	0.0	0.5	0.0	0.0	0.0	0.0	0.7	0.0	0.5	0.0	0.94	0.0	0.0	1.0	0.0	0.67	0.0	1.0	0.0	0.0	0.5	0.0	0.0	0.0	1.0	0.0	0.0	0.04
Apocynum	1577	0.66	0.67	0.57	0.54	0.93	1.0	1.0	1.0	0.29	0.57	0.55	1.0	0.42	1.0	0.77	0.64	1.0	0.71	0.76	0.75	0.43	0.0	0.5	0.5	0.0	0.47	0.6	0.32	0.63	0.79	0.75	0.83	0.6	0.0	1.0	0.56	0.0	0.76	0.81	1.0	0.5	0.43	0.0	0.89	0.5	0.0	0.67	0.65	0.82	0.51	0.71	1.0	0.0	1.0	0.73	0.4	0.6	0.51	0.22	0.83	1.0	1.0	0.0	0.0
Matricaria	204	0.55	1.0	0.0	0.0	0.64	0.0	0.0	0.0	0.0	0.0	1.0	0.5	1.0	0.0	0.0	0.35	0.6	0.0	0.67	0.57	1.0	0.0	0.0	0.0	0.4	0.67	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5	0.8	0.2	0.0	0.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.17	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Isolepis	786	0.61	0.6	0.0	0.0	0.74	1.0	0.0	0.57	0.22	0.0	1.0	0.0	0.47	0.0	0.0	0.0	0.0	0.0	1.0	0.56	0.0	0.6	0.0	0.42	0.0	0.0	0.0	0.51	0.0	0.0	0.94	0.0	0.0	0.0	1.0	1.0	0.0	0.61	0.96	0.51	0.0	0.61	0.64	0.69	0.0	0.0	0.71	0.0	0.0	0.0	0.42	0.66	0.5	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.5	0.0	0.0
