taxon	total number of records	% total geocoded	Alameda	Alpine	Amador	Butte	Calaveras	Colusa	Contra Costa	Del Norte	El Dorado	Fresno	Glenn	Humboldt	Imperial	Inyo	Kern	Kings	Lake	Lassen	Los Angeles	Madera	Marin	Mariposa	Mendocino	Merced	Modoc	Mono	Monterey	Napa	Nevada	Orange	Placer	Plumas	Plumas or Sierra	Riverside	Sacramento	San Benito	San Bernardino	San Diego	San Francisco	San Joaquin	San Luis Obispo	San Mateo	Santa Barbara	Santa Clara	Santa Clara/Santa Cruz county line	Santa Cruz	Shasta	Sierra	Siskiyou	Solano	Sonoma	Stanislaus	Sutter	Tehama	Trinity	Tulare	Tuolumne	Unknown	Ventura	Yolo	Yuba
Jaumea	534	0.59	0.67	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.56	0.0	0.37	0.0	0.5	0.0	0.0	0.0	0.35	0.4	0.0	0.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81	0.67	0.0	0.83	0.31	0.63	0.2	0.0	0.56	0.0	0.0	0.0	0.63	0.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.62	0.0	0.0
Marina	447	0.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99	0.0	0.0	0.96	0.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0
Sedella	580	0.49	0.0	0.0	0.4	0.53	0.57	0.75	0.25	0.0	0.53	0.55	0.0	0.0	0.0	0.0	0.23	0.0	0.84	0.0	0.0	0.44	0.0	0.4	0.0	0.56	0.0	0.0	0.14	0.21	0.5	0.0	0.67	0.0	0.0	0.0	0.6	0.14	0.0	0.0	0.0	0.5	0.6	0.0	0.0	0.8	0.0	0.0	0.7	0.0	0.0	0.0	0.2	0.73	0.43	0.44	0.0	0.55	0.38	0.0	0.0	0.0	0.0
Androstephium	32	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Andropogon	284	0.94	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.84	0.0	0.0	0.0	0.0	0.96	0.0	0.95	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.86	0.0	0.0	1.0	0.0	0.0	0.98	0.92	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.88	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.79	1.0	1.0
Abutilon	57	0.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.8	0.0	0.0	1.0	0.82	0.0	0.0	0.0	0.0	0.0	0.5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cirsium	7035	0.59	0.32	0.38	0.26	0.51	0.3	0.8	0.51	0.32	0.48	0.4	0.44	0.38	0.0	0.61	0.66	1.0	0.71	0.51	0.63	0.54	0.53	0.45	0.4	0.5	0.59	0.52	0.33	0.51	0.53	0.82	0.77	0.7	0.0	0.95	0.75	0.36	0.87	0.86	0.7	0.91	0.59	0.54	0.73	0.68	0.0	0.93	0.37	0.36	0.45	0.73	0.43	0.64	0.29	0.57	0.43	0.38	0.48	0.0	0.79	0.83	0.5
Antennaria	3215	0.66	0.0	0.58	0.36	0.89	0.43	0.5	0.0	0.89	0.48	0.76	0.87	0.94	0.0	0.79	0.63	0.0	0.9	0.84	0.69	0.62	0.0	0.54	0.25	0.0	0.56	0.67	0.0	0.0	0.7	0.0	0.67	0.66	0.0	0.95	0.0	0.67	0.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.55	0.48	0.42	0.0	0.0	0.0	0.0	0.45	0.44	0.69	0.75	0.2	0.08	0.0	0.5
Boerhavia_1	124	0.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.95	0.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
Monotropa_1	64	0.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.43	0.0	0.0	0.0	0.0	0.0	0.0
Zannichellia	386	0.61	0.5	0.0	0.0	0.8	0.0	1.0	0.44	0.0	0.0	0.0	1.0	0.0	1.0	0.33	0.7	0.0	0.78	0.78	0.56	0.0	0.67	0.0	0.33	1.0	0.38	0.45	0.14	0.67	0.0	0.57	0.0	0.0	0.0	0.97	0.0	0.0	0.7	0.81	0.0	0.8	0.47	0.0	0.53	0.5	0.0	1.0	0.33	0.0	0.5	0.57	0.36	0.0	0.0	1.0	0.0	0.0	0.0	0.33	0.71	1.0	0.0
Boerhavia_2	684	0.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.93	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.96	0.0	0.0	0.92	0.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ribes_Grossularia	7935	0.84	0.81	0.98	0.73	0.95	0.93	0.88	0.85	0.91	0.93	0.61	1.0	0.97	1.0	0.87	0.99	1.0	0.92	0.93	0.98	0.77	0.96	0.71	0.9	0.5	0.85	0.83	0.84	0.94	0.98	0.98	1.0	0.91	0.0	0.96	0.0	0.86	0.98	0.79	0.9	1.0	0.52	0.87	0.79	0.68	0.0	0.82	0.75	0.96	0.88	0.95	0.81	0.83	0.83	0.98	0.88	0.68	0.77	0.04	0.74	0.67	1.0
Heuchera	2709	0.6	0.61	0.48	0.0	0.52	0.4	0.67	0.67	0.45	0.61	0.42	1.0	0.45	0.0	0.56	0.97	0.0	0.25	0.5	0.98	0.46	0.49	0.53	0.25	0.0	0.63	0.6	0.34	0.0	0.59	0.0	0.68	0.42	0.0	0.98	0.0	0.0	0.97	0.83	0.3	0.0	0.58	0.39	0.94	0.32	0.0	0.65	0.6	0.92	0.42	0.0	0.26	0.0	0.0	0.4	0.39	0.48	0.36	0.24	0.85	0.0	1.0
Paxistima	290	0.91	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.73	0.0	0.0	0.67	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.73	1.0	0.94	0.0	0.44	0.0	0.0	0.0	0.95	0.0	0.0	0.0	0.0	0.0	0.86
Artemisia_Abrotanum	163	0.77	0.0	0.89	0.5	0.0	0.0	0.0	0.0	0.0	1.0	0.74	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.92	0.0	0.0	0.0	0.0	0.0	1.0	0.81	0.71	0.0	0.0	0.0	0.0
Cneoridium	363	0.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Astrolepis	71	0.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Botrypus	7	0.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Elatine	497	0.8	1.0	0.0	0.0	0.96	0.0	1.0	0.78	0.0	1.0	0.67	1.0	0.0	0.0	0.0	1.0	0.0	0.8	0.9	0.64	0.33	0.0	0.0	0.0	0.55	0.73	0.67	0.46	0.0	0.0	0.88	0.0	0.86	0.0	0.98	0.57	0.0	0.96	0.83	1.0	0.5	0.73	1.0	0.61	0.86	0.0	0.67	1.0	0.44	0.0	0.0	1.0	0.56	1.0	1.0	0.0	0.6	0.78	0.0	0.88	1.0	1.0
Emmenanthe	1523	0.95	1.0	0.0	1.0	0.0	0.67	0.92	1.0	0.0	0.0	1.0	0.71	0.0	1.0	0.91	0.98	0.0	1.0	0.0	0.91	0.0	0.0	1.0	1.0	1.0	0.0	0.78	0.89	0.71	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.78	0.96	0.98	0.0	1.0	0.95	0.0	0.96	1.0	0.0	1.0	0.0	0.0	0.0	0.8	1.0	1.0	0.0	0.86	0.0	1.0	0.86	0.55	0.96	0.0	0.0
Pleurocoronis	622	0.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.98	0.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.96	0.0	0.0	0.99	0.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0
Notholaena	201	0.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.63	0.0	0.0	0.0	0.0	0.0	0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.97	0.0	0.0	0.74	0.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.63	0.0	0.0
Elymus+Hordeum	13958	0.89	0.9	1.0	0.76	0.99	0.91	0.96	0.73	0.98	0.98	0.86	0.91	0.97	0.5	0.87	0.98	1.0	0.94	0.93	0.98	0.64	0.93	0.77	0.89	0.79	0.86	0.89	0.9	1.0	0.96	0.98	0.93	0.95	0.0	0.96	1.0	0.88	0.98	0.9	0.76	1.0	0.49	0.88	0.84	0.83	0.0	0.9	0.85	0.97	0.95	0.93	0.81	0.55	0.87	0.98	0.93	0.81	0.87	0.11	0.82	0.97	0.92
Munzothamnus	77	0.99	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lagophylla	1646	0.51	0.1	0.0	0.4	0.45	0.4	0.73	0.38	1.0	0.5	0.44	0.74	0.24	0.0	0.0	0.45	1.0	0.65	0.63	0.74	0.55	0.57	0.72	0.29	0.64	0.64	0.0	0.31	0.4	0.43	0.6	0.46	0.55	0.0	0.94	0.92	0.26	0.76	0.88	0.0	0.71	0.46	0.51	0.79	0.26	0.0	0.73	0.35	0.5	0.37	0.47	0.2	0.5	0.47	0.61	0.43	0.5	0.3	0.0	0.72	0.64	0.25
Fouquieria	382	0.87	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.71	0.0	0.0	0.0
Carlowrightia	7	0.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Adolphia	178	0.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cordylanthus	3455	0.7	0.0	1.0	0.73	0.82	0.78	0.46	0.86	0.47	0.76	0.67	0.0	0.36	0.0	0.68	0.79	0.0	0.82	0.82	0.68	0.76	0.29	0.32	0.52	0.0	0.7	0.57	0.56	0.34	0.83	0.76	0.71	0.83	0.0	0.97	0.33	0.77	0.85	0.9	0.0	1.0	0.43	0.72	0.61	0.3	0.0	0.96	0.75	0.5	0.65	1.0	0.91	1.0	1.0	0.35	0.41	0.77	0.71	0.13	0.6	1.0	1.0
Stutzia	171	0.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.62	0.42	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.67	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0
Blechnum	162	0.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28	0.23	0.0	0.0	0.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.53	0.0	0.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Swallenia	78	0.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Juglans	1224	0.89	0.63	0.0	1.0	0.96	0.0	1.0	0.86	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.96	0.0	0.33	0.75	0.8	0.0	0.0	0.0	0.57	1.0	1.0	0.97	0.83	1.0	0.0	0.98	1.0	0.0	0.97	0.93	0.0	1.0	0.61	0.8	0.93	0.6	0.0	0.43	0.0	0.0	0.5	0.86	0.6	0.25	1.0	0.8	1.0	0.0	0.5	0.24	0.71	1.0	0.67
Thelypodeae_Streptanthus	7007	0.75	0.88	0.86	0.43	0.91	0.71	0.75	0.91	0.92	0.91	0.73	0.92	0.95	0.5	0.57	0.78	0.0	0.79	0.82	0.77	0.6	0.8	0.64	0.77	0.76	0.58	0.82	0.67	0.77	0.71	0.0	0.91	0.92	0.0	0.97	0.0	0.47	0.94	0.85	0.0	1.0	0.48	0.0	0.76	0.74	0.0	1.0	0.79	0.77	0.79	1.0	0.72	0.54	0.0	0.92	0.64	0.66	0.66	0.12	0.37	0.75	0.88
Pinguicula	37	0.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ceratophyllum	341	0.51	1.0	0.0	0.0	0.67	0.0	1.0	0.33	0.0	1.0	0.0	0.0	0.5	0.5	0.25	0.6	0.0	0.75	0.44	0.2	0.0	0.33	0.0	0.0	0.75	0.5	0.33	0.5	1.0	0.0	0.5	0.0	0.5	0.0	0.86	1.0	0.0	0.58	0.68	0.4	0.4	0.61	0.45	0.67	0.38	0.0	0.38	0.2	0.0	0.33	1.0	0.35	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fraxinus_1	836	0.84	0.0	0.0	0.0	0.97	0.5	1.0	0.8	0.0	1.0	0.62	1.0	0.0	0.0	0.9	1.0	0.0	0.92	1.0	0.98	0.4	0.0	0.94	1.0	0.5	0.0	0.0	0.74	1.0	1.0	1.0	0.0	0.0	0.0	0.98	0.0	0.83	0.99	1.0	0.0	0.0	0.67	0.0	0.75	0.29	0.0	0.0	0.87	0.0	1.0	0.92	1.0	0.62	0.0	0.95	0.0	0.52	0.57	0.08	0.56	1.0	0.0
Cephalanthera	197	0.48	0.0	0.0	0.0	0.85	1.0	1.0	0.0	0.3	0.43	1.0	1.0	0.29	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.4	0.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.8	0.46	0.0	0.0	0.0	0.0	0.33	0.57	0.0	0.5	0.5	0.0	0.0	1.0
Fraxinus_2	1151	0.89	0.5	0.0	0.86	1.0	1.0	1.0	1.0	0.89	1.0	0.63	1.0	1.0	1.0	0.87	0.98	0.0	1.0	1.0	0.97	0.13	0.9	0.92	0.91	0.2	0.73	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.99	0.95	0.0	0.99	0.84	1.0	1.0	1.0	0.92	0.93	0.72	0.0	0.0	0.87	0.0	0.94	1.0	0.88	0.6	0.75	1.0	0.82	0.63	0.67	0.17	0.92	1.0	1.0
Chamerion	810	0.79	1.0	0.9	1.0	1.0	0.67	0.0	0.0	0.88	0.85	0.74	1.0	0.74	0.0	0.8	0.0	0.0	0.0	0.75	0.87	0.57	0.0	0.72	0.91	0.0	0.68	0.79	0.0	0.0	0.95	0.0	0.89	0.69	0.0	1.0	1.0	0.0	0.92	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.75	0.0	0.5	0.0	0.0	1.0	0.94	0.67	0.76	0.38	0.0	1.0	0.0
Dudleya	4744	0.68	0.56	1.0	0.5	0.78	0.59	0.8	0.78	0.36	0.43	0.44	0.0	0.44	0.8	0.71	0.76	0.0	0.55	0.0	0.67	0.0	0.3	0.38	0.34	0.83	0.0	0.0	0.32	0.47	0.1	0.85	0.55	0.0	0.0	0.96	0.2	0.42	0.87	0.8	0.53	1.0	0.5	0.3	0.76	0.54	0.0	0.58	0.0	0.67	1.0	0.69	0.38	0.83	0.0	0.25	0.0	0.58	0.49	0.02	0.5	0.5	0.0
Isocoma	2539	0.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.63	0.0	0.0	0.97	0.97	0.97	1.0	0.0	0.0	0.97	0.0	0.0	0.0	0.0	0.73	0.0	0.0	0.76	0.0	0.0	1.0	0.0	0.0	0.0	0.96	0.0	0.92	0.95	0.79	0.44	0.0	0.51	0.0	0.99	1.0	0.0	0.0	0.0	0.0	0.0	0.92	0.0	0.67	0.0	0.0	0.0	0.89	0.0	0.3	0.82	0.0	1.0
Plagiobothrys_Sonnea	104	0.69	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.87	0.0	0.67	0.0	0.0	0.0	0.0	1.0	0.52	0.0	0.0	0.88	0.0	0.0	0.33	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Stipa_Stillmannii	137	0.91	0.0	0.0	0.0	0.94	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.78	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Phacelia_Pulchellae	756	0.89	0.0	0.0	0.71	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.81	1.0	0.0	0.56	0.0	0.88	0.0	1.0	0.0	0.0	0.0	0.0	0.8	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.96	1.0	0.0	0.0	1.0	0.0	0.0	0.79	0.0	0.8	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0
Draba_2	2371	0.85	0.0	0.62	0.5	0.0	0.0	0.0	0.0	1.0	0.9	0.87	0.0	1.0	0.0	0.94	0.0	0.0	0.0	0.75	0.83	0.77	0.0	0.56	0.0	0.0	0.8	0.86	0.0	0.0	0.69	0.0	0.79	1.0	0.0	1.0	0.0	0.0	0.96	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.94	0.0	0.0	0.0	0.0	0.0	0.91	0.83	0.79	0.09	0.0	0.0	0.0
Geranium	1073	0.71	0.83	0.86	1.0	0.84	1.0	1.0	0.6	0.0	0.74	0.51	0.0	0.29	0.0	0.33	0.43	0.0	1.0	0.86	0.66	0.5	0.5	0.67	0.5	0.0	0.48	0.56	0.33	0.0	0.67	0.93	1.0	0.0	0.0	0.98	0.67	0.0	0.84	0.98	0.0	1.0	0.6	0.5	0.67	0.33	0.0	0.64	1.0	0.0	0.77	0.0	0.6	0.5	0.8	0.4	0.33	0.58	0.76	0.0	0.86	1.0	0.0
Dichondra	211	0.86	0.0	0.0	0.0	0.8	1.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.93	0.6	0.0	0.71	1.0	0.84	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	1.0	0.0
Oxalis	1016	0.63	0.41	0.0	0.0	0.5	0.0	0.0	0.0	0.6	1.0	0.0	0.0	0.38	0.0	0.0	1.0	0.0	0.0	0.0	0.59	0.0	0.7	1.0	0.52	0.0	0.0	0.0	0.27	0.0	0.0	0.74	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.88	0.44	0.0	0.68	0.45	0.62	0.57	0.0	0.73	0.0	0.0	0.75	0.0	0.58	1.0	0.0	0.0	0.6	0.0	1.0	0.0	0.8	0.0	0.0
Chaetadelpha	79	0.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.92	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Calandrinia	1888	0.68	0.48	0.0	0.62	0.72	0.4	0.5	0.6	0.25	0.76	0.42	0.67	0.15	0.0	0.0	0.74	1.0	0.62	0.6	0.6	0.14	0.58	0.76	0.35	0.67	1.0	1.0	0.43	0.63	0.42	0.88	0.5	0.38	0.0	0.96	0.68	0.33	0.92	0.92	0.08	0.38	0.66	0.56	0.56	0.57	0.0	0.57	0.83	0.0	0.0	0.5	0.24	0.86	0.64	0.88	0.33	0.57	0.67	0.11	0.67	0.54	1.0
